"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"36","Naive","0",1,0.500992906641932,0.00331985652702857,0.00331985652702857,0.0576181961452159,0.388063317343145,0.61392249594072,"hetero",TRUE,6,150,0.932692307692308,0.52
"37","hetero","150",0.932692307692308,0.424699201631027,0.0282716635657831,0.0282716635657831,0.168141796010936,0.0951473371537123,0.754251066108341,"hetero",FALSE,7,150,0.932692307692308,0.52
"38","homo","150",0.932692307692308,0.425116640086337,0.0262460909468425,0.0262460909468425,0.162006453411099,0.107589826137517,0.742643454035156,"hetero",FALSE,7,150,0.932692307692308,0.52
"39","hetero","150",0.932692307692308,0.516476119615721,0.00561962135033916,0.00561962135033916,0.0749641337596798,0.369549117314505,0.663403121916936,"hetero",TRUE,7,150,0.932692307692308,0.52
"40","homo","150",0.932692307692308,0.516983765951642,0.00550594020960172,0.00550594020960172,0.0742020229481766,0.371550473393201,0.662417058510083,"hetero",TRUE,7,150,0.932692307692308,0.52
"41","Naive","0",1,0.41,0.0104595,0.0104595,0.102271696964507,0.209551157311772,0.610448842688228,"hetero",FALSE,7,150,0.932692307692308,0.52
"42","Naive","0",1,0.498600440568795,0.00361761663464796,0.00361761663464796,0.0601466261285532,0.380715219565235,0.616485661572355,"hetero",TRUE,7,150,0.932692307692308,0.52
"43","hetero","150",0.932692307692308,0.714737680793679,0.0260670124519963,0.0260670124519963,0.161452818036714,0.398295972239221,1.03117938934814,"hetero",FALSE,8,150,0.932692307692308,0.52
"44","homo","150",0.932692307692308,0.715440199169688,0.025374117279617,0.025374117279617,0.159292552492629,0.40323253327868,1.0276478650607,"hetero",FALSE,8,150,0.932692307692308,0.52
"45","hetero","150",0.932692307692308,0.574452243861251,0.00418409748947358,0.00418409748947358,0.0646846000951817,0.447672757320319,0.701231730402184,"hetero",TRUE,8,150,0.932692307692308,0.52
"46","homo","150",0.932692307692308,0.57501687514948,0.00413541222598524,0.00413541222598524,0.0643071708753016,0.448977136286226,0.701056614012734,"hetero",TRUE,8,150,0.932692307692308,0.52
"47","Naive","0",1,0.69,0.00951949999999998,0.00951949999999998,0.097567925057367,0.498770380841258,0.881229619158742,"hetero",FALSE,8,150,0.932692307692308,0.52
"48","Naive","0",1,0.554569961701351,0.00283485551517573,0.00283485551517573,0.0532433612310092,0.450214891272717,0.658925032129986,"hetero",TRUE,8,150,0.932692307692308,0.52
"49","hetero","150",0.932692307692308,0.466133270082834,0.0299797376946456,0.0299797376946456,0.173146578639734,0.126772211902624,0.805494328263045,"hetero",FALSE,9,150,0.932692307692308,0.52
"50","homo","150",0.932692307692308,0.466591434241101,0.0290790190344076,0.0290790190344076,0.170525713704437,0.132367176942416,0.800815691539786,"hetero",FALSE,9,150,0.932692307692308,0.52
"51","hetero","150",0.932692307692308,0.497306576222314,0.00507281202464902,0.00507281202464902,0.0712236760119064,0.357710736392428,0.6369024160522,"hetero",TRUE,9,150,0.932692307692308,0.52
"52","homo","150",0.932692307692308,0.497795380741363,0.00500517363605238,0.00500517363605238,0.0707472517915176,0.359133315224802,0.636457446257924,"hetero",TRUE,9,150,0.932692307692308,0.52
"53","Naive","0",1,0.45,0.0112875,0.0112875,0.106242646804379,0.241768238641208,0.658231761358792,"hetero",FALSE,9,150,0.932692307692308,0.52
"54","Naive","0",1,0.480094371423591,0.00335194605811886,0.00335194605811886,0.0578959934548053,0.366620309403006,0.593568433444176,"hetero",TRUE,9,150,0.932692307692308,0.52
"55","hetero","150",0.932692307692308,0.590435475438257,0.0290806417534944,0.0290806417534944,0.170530471627491,0.256201892781746,0.924669058094768,"hetero",FALSE,10,150,0.932692307692308,0.52
"56","homo","150",0.932692307692308,0.591015816705395,0.0280238572133055,0.0280238572133055,0.167403277188069,0.262911422522804,0.919120210887986,"hetero",FALSE,10,150,0.932692307692308,0.52
"57","hetero","150",0.932692307692308,0.525006725871737,0.00456087372037174,0.00456087372037174,0.067534241095697,0.392642045600926,0.657371406142548,"hetero",TRUE,10,150,0.932692307692308,0.52
"58","homo","150",0.932692307692308,0.525522756972888,0.0045087752142553,0.0045087752142553,0.0671474140548637,0.393916243770356,0.657129270175419,"hetero",TRUE,10,150,0.932692307692308,0.52
"59","Naive","0",1,0.57,0.0106755,0.0106755,0.103322311240119,0.367491991169929,0.772508008830071,"hetero",FALSE,10,150,0.932692307692308,0.52
"60","Naive","0",1,0.506835795265801,0.00302306044369198,0.00302306044369198,0.0549823648426655,0.399072340389336,0.614599250142267,"hetero",TRUE,10,150,0.932692307692308,0.52
"61","hetero","150",0.932692307692308,0.383265133179219,0.028623447405647,0.028623447405647,0.169184654758187,0.0516693031163292,0.71486096324211,"hetero",FALSE,11,150,0.932692307692308,0.52
"62","homo","150",0.932692307692308,0.383641845931572,0.0269788633844066,0.0269788633844066,0.164252437986188,0.0617129831057447,0.7055707087574,"hetero",FALSE,11,150,0.932692307692308,0.52
"63","hetero","150",0.932692307692308,0.481697433734066,0.00596508588159589,0.00596508588159589,0.0772339684439165,0.330321637200886,0.633073230267245,"hetero",TRUE,11,150,0.932692307692308,0.52
"64","homo","150",0.932692307692308,0.482170895967789,0.00582364762804264,0.00582364762804264,0.0763128274148104,0.33260050267634,0.631741289259238,"hetero",TRUE,11,150,0.932692307692308,0.52
"65","Naive","0",1,0.37,0.0108155,0.0108155,0.103997596126065,0.166168457114171,0.573831542885829,"hetero",FALSE,11,150,0.932692307692308,0.52
"66","Naive","0",1,0.465025474671245,0.00374941825804339,0.00374941825804339,0.0612324934821651,0.345011992762618,0.585038956579872,"hetero",TRUE,11,150,0.932692307692308,0.52
"67","hetero","150",0.932692307692308,0.455774752969882,0.0299285629792028,0.0299285629792028,0.172998736929501,0.11670345921714,0.794846046722624,"hetero",FALSE,12,150,0.932692307692308,0.52
"68","homo","150",0.932692307692308,0.45622273570241,0.0288347983742372,0.0288347983742372,0.169808122226934,0.123404931855245,0.789040539549575,"hetero",FALSE,12,150,0.932692307692308,0.52
"69","hetero","150",0.932692307692308,0.475163593315381,0.00609832822951643,0.00609832822951643,0.0780917936118542,0.322106490348012,0.628220696282751,"hetero",TRUE,12,150,0.932692307692308,0.52
"70","homo","150",0.932692307692308,0.475630633412587,0.00610662028980661,0.00610662028980661,0.0781448673286135,0.322469507871844,0.628791758953331,"hetero",TRUE,12,150,0.932692307692308,0.52
"71","Naive","0",1,0.44,0.011232,0.011232,0.105981130395934,0.232280801383126,0.647719198616874,"hetero",FALSE,12,150,0.932692307692308,0.52
"72","Naive","0",1,0.458717776042727,0.00396986609602307,0.00396986609602307,0.0630068734030111,0.335226573394351,0.582208978691104,"hetero",TRUE,12,150,0.932692307692308,0.52
"73","hetero","150",0.932692307692308,0.466133270082834,0.0293314867071412,0.0293314867071412,0.171264376643659,0.130461260026559,0.801805280139109,"hetero",FALSE,13,150,0.932692307692308,0.52
"74","homo","150",0.932692307692308,0.466591434241101,0.027860574690579,0.027860574690579,0.166914872586534,0.139444295487402,0.7937385729948,"hetero",FALSE,13,150,0.932692307692308,0.52
"75","hetero","150",0.932692307692308,0.484645966742339,0.00569348072440147,0.00569348072440147,0.0754551570431171,0.336756576490015,0.632535356994662,"hetero",TRUE,13,150,0.932692307692308,0.52
"76","homo","150",0.932692307692308,0.485122327100333,0.0056359718936361,0.0056359718936361,0.0750731103234447,0.337981734658979,0.632262919541687,"hetero",TRUE,13,150,0.932692307692308,0.52
"77","Naive","0",1,0.45,0.0108875,0.0108875,0.104343183773546,0.245491117771606,0.654508882228394,"hetero",FALSE,13,150,0.932692307692308,0.52
"78","Naive","0",1,0.467871956437043,0.00362342100793028,0.00362342100793028,0.0601948586503057,0.349892201427965,0.585851711446122,"hetero",TRUE,13,150,0.932692307692308,0.52
"79","hetero","150",0.932692307692308,0.580076958325305,0.0289798477030329,0.0289798477030329,0.170234684195181,0.246423108383201,0.913730808267409,"hetero",FALSE,14,150,0.932692307692308,0.52
"80","homo","150",0.932692307692308,0.580647118166704,0.02726641354139,0.02726641354139,0.165125447891565,0.257007187368191,0.904287048965217,"hetero",FALSE,14,150,0.932692307692308,0.52
"81","hetero","150",0.932692307692308,0.56860818151996,0.00444005153017751,0.00444005153017751,0.0666337116644233,0.438008506501464,0.699207856538456,"hetero",TRUE,14,150,0.932692307692308,0.52
"82","homo","150",0.932692307692308,0.569167068657159,0.00438477734942851,0.00438477734942851,0.0662176513433428,0.439382856883377,0.698951280430941,"hetero",TRUE,14,150,0.932692307692308,0.52
"83","Naive","0",1,0.56,0.010432,0.010432,0.10213716267843,0.359814839667169,0.760185160332831,"hetero",FALSE,14,150,0.932692307692308,0.52
"84","Naive","0",1,0.548928167342597,0.00305139922293006,0.00305139922293006,0.0552394716025603,0.440660792476556,0.657195542208638,"hetero",TRUE,14,150,0.932692307692308,0.52
"85","hetero","150",0.932692307692308,0.435057718743979,0.0296663602030301,0.0296663602030301,0.172239252793985,0.0974749865436791,0.772640450944278,"hetero",FALSE,15,150,0.932692307692308,0.52
"86","homo","150",0.932692307692308,0.435485338625028,0.028330197660372,0.028330197660372,0.168315767711679,0.105592495879927,0.765378181370129,"hetero",FALSE,15,150,0.932692307692308,0.52
"87","hetero","150",0.932692307692308,0.54081927627089,0.00597119943911568,0.00597119943911568,0.0772735364734634,0.389365927824859,0.69227262471692,"hetero",TRUE,15,150,0.932692307692308,0.52
"88","homo","150",0.932692307692308,0.541350849587772,0.00589366139866247,0.00589366139866247,0.0767701856104469,0.390884050704841,0.691817648470703,"hetero",TRUE,15,150,0.932692307692308,0.52
"89","Naive","0",1,0.42,0.011118,0.011118,0.105441927144756,0.213337620335782,0.626662379664218,"hetero",FALSE,15,150,0.932692307692308,0.52
"90","Naive","0",1,0.522101059807751,0.00397727167427071,0.00397727167427071,0.0630656140402256,0.398494727626005,0.645707391989497,"hetero",TRUE,15,150,0.932692307692308,0.52
"91","hetero","150",0.932692307692308,0.600793992551209,0.028429022256233,0.028429022256233,0.168609081179612,0.270326265972779,0.931261719129638,"hetero",FALSE,16,150,0.932692307692308,0.52
"92","homo","150",0.932692307692308,0.601384515244086,0.0270555827053667,0.0270555827053667,0.164485813082365,0.278998245634863,0.923770784853309,"hetero",FALSE,16,150,0.932692307692308,0.52
"93","hetero","150",0.932692307692308,0.55673663574832,0.00483665045405838,0.00483665045405838,0.0695460311884034,0.42042891935135,0.69304435214529,"hetero",TRUE,16,150,0.932692307692308,0.52
"94","homo","150",0.932692307692308,0.557283854298175,0.00478216281173931,0.00478216281173931,0.0691531836703077,0.421746104888089,0.692821603708262,"hetero",TRUE,16,150,0.932692307692308,0.52
"95","Naive","0",1,0.58,0.010318,0.010318,0.101577556576244,0.380911647472982,0.779088352527017,"hetero",FALSE,16,150,0.932692307692308,0.52
"96","Naive","0",1,0.537467505896379,0.00331613538728125,0.00331613538728125,0.0575858957322125,0.424601224243763,0.650333787548994,"hetero",TRUE,16,150,0.932692307692308,0.52
"97","hetero","150",0.932692307692308,0.321114030501508,0.0283833689720057,0.0283833689720057,0.168473644740077,-0.00908824553323889,0.651316306536255,"hetero",FALSE,17,150,0.932692307692308,0.52
"98","homo","150",0.932692307692308,0.321429654699425,0.0270644974512453,0.0270644974512453,0.164512909679591,-0.00100972326446386,0.643869032663314,"hetero",FALSE,17,150,0.932692307692308,0.52
"99","hetero","150",0.932692307692308,0.463603653575398,0.00696932463781338,0.00696932463781338,0.0834824810233463,0.299980997429591,0.627226309721206,"hetero",TRUE,17,150,0.932692307692308,0.52
"100","homo","150",0.932692307692308,0.46405933136401,0.00674947500590434,0.00674947500590434,0.0821551885513285,0.303038120660309,0.625080542067711,"hetero",TRUE,17,150,0.932692307692308,0.52
"101","Naive","0",1,0.31,0.0110195,0.0110195,0.104973806256609,0.104255120416962,0.515744879583038,"hetero",FALSE,17,150,0.932692307692308,0.52
"102","Naive","0",1,0.447557935677614,0.00426181767316788,0.00426181767316788,0.0652825985479123,0.31960639370652,0.575509477648709,"hetero",TRUE,17,150,0.932692307692308,0.52
"103","hetero","150",0.932692307692308,0.383265133179219,0.0323008386544341,0.0323008386544341,0.179724340740018,0.0310118981835793,0.735518368174859,"hetero",FALSE,18,150,0.932692307692308,0.52
"104","homo","150",0.932692307692308,0.383641845931572,0.0307652111165431,0.0307652111165431,0.175400145714145,0.0398638774487713,0.727419814414373,"hetero",FALSE,18,150,0.932692307692308,0.52
"105","hetero","150",0.932692307692308,0.472780558106094,0.00549728714085918,0.00549728714085918,0.0741436925224201,0.327461591081339,0.618099525130849,"hetero",TRUE,18,150,0.932692307692308,0.52
"106","homo","150",0.932692307692308,0.473245255908959,0.00542337626885589,0.00542337626885589,0.0736435758831406,0.328906499485261,0.617584012332657,"hetero",TRUE,18,150,0.932692307692308,0.52
"107","Naive","0",1,0.37,0.0120155,0.0120155,0.109615236167241,0.155158084955355,0.584841915044645,"hetero",FALSE,18,150,0.932692307692308,0.52
"108","Naive","0",1,0.45641721971473,0.00360244822563755,0.00360244822563755,0.0600203984128525,0.338779400487794,0.574055038941666,"hetero",TRUE,18,150,0.932692307692308,0.52
"109","hetero","150",0.932692307692308,0.393623650292171,0.0293665067657507,0.0293665067657507,0.171366585907961,0.0577513137589777,0.729495986825365,"hetero",FALSE,19,150,0.932692307692308,0.52
"110","homo","150",0.932692307692308,0.394010544470263,0.0278771044017897,0.0278771044017897,0.166964380637877,0.0667663717189886,0.721254717221538,"hetero",FALSE,19,150,0.932692307692308,0.52
"111","hetero","150",0.932692307692308,0.538861385565447,0.00503891241672636,0.00503891241672636,0.0709852971869976,0.399732759647059,0.677990011483835,"hetero",TRUE,19,150,0.932692307692308,0.52
"112","homo","150",0.932692307692308,0.539391034464133,0.00496541408291602,0.00496541408291602,0.0704656943690759,0.401280811355137,0.677501257573128,"hetero",TRUE,19,150,0.932692307692308,0.52
"113","Naive","0",1,0.38,0.011078,0.011078,0.105252078364277,0.173709717108029,0.586290282891971,"hetero",FALSE,19,150,0.932692307692308,0.52
"114","Naive","0",1,0.520210933369677,0.00332530876897968,0.00332530876897968,0.0576654902778055,0.407188649274334,0.633233217465021,"hetero",TRUE,19,150,0.932692307692308,0.52
"115","hetero","150",0.932692307692308,0.590435475438257,0.0288561782036254,0.0288561782036254,0.169871063467635,0.257494309026174,0.92337664185034,"hetero",FALSE,20,150,0.932692307692308,0.52
"116","homo","150",0.932692307692308,0.591015816705395,0.0274488352164254,0.0274488352164254,0.165676900068855,0.266295059500197,0.915736573910592,"hetero",FALSE,20,150,0.932692307692308,0.52
"117","hetero","150",0.932692307692308,0.535744416200886,0.0048985868724984,0.0048985868724984,0.0699899055042826,0.398566722131131,0.672922110270642,"hetero",TRUE,20,150,0.932692307692308,0.52
"118","homo","150",0.932692307692308,0.536271001418567,0.00484508128522795,0.00484508128522795,0.0696066181137106,0.399844536830061,0.672697466007073,"hetero",TRUE,20,150,0.932692307692308,0.52
"119","Naive","0",1,0.57,0.0104755,0.0104755,0.102349890082989,0.369397901615708,0.770602098384292,"hetero",FALSE,20,150,0.932692307692308,0.52
"120","Naive","0",1,0.517201844973556,0.00323708129220696,0.00323708129220696,0.0568953538718844,0.405689000497001,0.628714689450111,"hetero",TRUE,20,150,0.932692307692308,0.52
"121","hetero","150",0.932692307692308,0.611152509664161,0.0318038742541439,0.0318038742541439,0.178336407539638,0.261619573754213,0.960685445574109,"hetero",FALSE,21,150,0.932692307692308,0.52
"122","homo","150",0.932692307692308,0.611753213782777,0.0301091863948511,0.0301091863948511,0.173519988459114,0.271660285805108,0.951846141760446,"hetero",FALSE,21,150,0.932692307692308,0.52
"123","hetero","150",0.932692307692308,0.5125573308678,0.00534777134158301,0.00534777134158301,0.0731284578094124,0.369228187316395,0.655886474419205,"hetero",TRUE,21,150,0.932692307692308,0.52
"124","homo","150",0.932692307692308,0.513061125411405,0.00530447116373145,0.00530447116373145,0.0728318004976635,0.370313419506778,0.655808831316032,"hetero",TRUE,21,150,0.932692307692308,0.52
"125","Naive","0",1,0.59,0.0113595,0.0113595,0.10658095514678,0.381105166474432,0.798894833525568,"hetero",FALSE,21,150,0.932692307692308,0.52
"126","Naive","0",1,0.494817284442113,0.00350641765724172,0.00350641765724172,0.0592150120935706,0.37875799339461,0.610876575489615,"hetero",TRUE,21,150,0.932692307692308,0.52
"127","hetero","150",0.932692307692308,0.569718441212353,0.0294634223002229,0.0294634223002229,0.171649125544591,0.23329233716716,0.906144545257546,"hetero",FALSE,22,150,0.932692307692308,0.52
"128","homo","150",0.932692307692308,0.570278419628013,0.0282368682017627,0.0282368682017627,0.168038293855188,0.240929415648285,0.89962742360774,"hetero",FALSE,22,150,0.932692307692308,0.52
"129","hetero","150",0.932692307692308,0.567225709995294,0.0050107924361261,0.0050107924361261,0.0707869510300175,0.42848583540106,0.705965584589529,"hetero",TRUE,22,150,0.932692307692308,0.52
"130","homo","150",0.932692307692308,0.567783238295991,0.00501625234889137,0.00501625234889137,0.0708255063440521,0.428967796674835,0.706598679917146,"hetero",TRUE,22,150,0.932692307692308,0.52
"131","Naive","0",1,0.55,0.0107875,0.0107875,0.103862890389205,0.346432475506927,0.753567524493073,"hetero",FALSE,22,150,0.932692307692308,0.52
"132","Naive","0",1,0.547593544336629,0.00336424650245306,0.00336424650245306,0.05800212498222,0.433911468344687,0.661275620328571,"hetero",TRUE,22,150,0.932692307692308,0.52
"133","hetero","150",0.932692307692308,0.66294509522892,0.0280609348165902,0.0280609348165902,0.167513983943402,0.334623719793032,0.991266470664808,"hetero",FALSE,23,150,0.932692307692308,0.52
"134","homo","150",0.932692307692308,0.663596706476233,0.0268869092245243,0.0268869092245243,0.16397228187875,0.342216939531033,0.984976473421433,"hetero",FALSE,23,150,0.932692307692308,0.52
"135","hetero","150",0.932692307692308,0.524890725223849,0.00510120244611621,0.00510120244611621,0.0714227025959968,0.384904800457179,0.664876649990518,"hetero",TRUE,23,150,0.932692307692308,0.52
"136","homo","150",0.932692307692308,0.525406642307522,0.00506483478942613,0.00506483478942613,0.0711676526901522,0.385920606170569,0.664892678444475,"hetero",TRUE,23,150,0.932692307692308,0.52
"137","Naive","0",1,0.64,0.010152,0.010152,0.10075713374248,0.442519646679253,0.837480353320747,"hetero",FALSE,23,150,0.932692307692308,0.52
"138","Naive","0",1,0.506723809499283,0.00328259882141726,0.00328259882141726,0.0572939684558267,0.394429694794489,0.619017924204077,"hetero",TRUE,23,150,0.932692307692308,0.52
"139","hetero","150",0.932692307692308,0.528284372760546,0.0296655435307974,0.0296655435307974,0.172236882028204,0.190706287175792,0.865862458345299,"hetero",FALSE,24,150,0.932692307692308,0.52
"140","homo","150",0.932692307692308,0.528803625473248,0.0280247614690105,0.0280247614690105,0.167405977996637,0.200693937803135,0.856913313143361,"hetero",FALSE,24,150,0.932692307692308,0.52
"141","hetero","150",0.932692307692308,0.517048133516811,0.00496302691655323,0.00496302691655323,0.0704487538325075,0.378971113249369,0.655125153784254,"hetero",TRUE,24,150,0.932692307692308,0.52
"142","homo","150",0.932692307692308,0.517556342087365,0.00494283814114648,0.00494283814114648,0.0703053208594234,0.379760445281362,0.655352238893367,"hetero",TRUE,24,150,0.932692307692308,0.52
"143","Naive","0",1,0.51,0.0107995,0.0107995,0.103920642800168,0.30631928286142,0.71368071713858,"hetero",FALSE,24,150,0.932692307692308,0.52
"144","Naive","0",1,0.499152656580849,0.00330561938073453,0.00330561938073453,0.0574945160927068,0.386465475730585,0.611839837431113,"hetero",TRUE,24,150,0.932692307692308,0.52
"145","hetero","150",0.932692307692308,0.517925855647594,0.029435963333581,0.029435963333581,0.171569121154073,0.181656557326421,0.854195153968766,"hetero",FALSE,25,150,0.932692307692308,0.52
"146","homo","150",0.932692307692308,0.518434926934557,0.0284056845357182,0.0284056845357182,0.168539860376465,0.188102870637277,0.848766983231837,"hetero",FALSE,25,150,0.932692307692308,0.52
"147","hetero","150",0.932692307692308,0.473352687533745,0.00562442814517331,0.00562442814517331,0.0749961875375896,0.326362860982257,0.620342514085232,"hetero",TRUE,25,150,0.932692307692308,0.52
"148","homo","150",0.932692307692308,0.473817947684793,0.00565308194168725,0.00565308194168725,0.0751869798681078,0.326454175036963,0.621181720332622,"hetero",TRUE,25,150,0.932692307692308,0.52
"149","Naive","0",1,0.5,0.01095,0.01095,0.104642247682282,0.294904963281408,0.705095036718592,"hetero",FALSE,25,150,0.932692307692308,0.52
"150","Naive","0",1,0.45696954725487,0.00365597342044489,0.00365597342044489,0.0604646460375391,0.338461018683331,0.575478075826409,"hetero",TRUE,25,150,0.932692307692308,0.52
"151","hetero","150",0.932692307692308,0.362548098953316,0.0282425456327437,0.0282425456327437,0.168055186271486,0.0331659864460338,0.691930211460597,"hetero",FALSE,26,150,0.932692307692308,0.52
"152","homo","150",0.932692307692308,0.36290444885419,0.0270219110817504,0.0270219110817504,0.164383427028853,0.0407188522223691,0.68509004548601,"hetero",FALSE,26,150,0.932692307692308,0.52
"153","hetero","150",0.932692307692308,0.509363777786915,0.00653536431915973,0.00653536431915973,0.0808416001768875,0.350917152987629,0.667810402586202,"hetero",TRUE,26,150,0.932692307692308,0.52
"154","homo","150",0.932692307692308,0.509864433375091,0.00644836067137894,0.00644836067137894,0.0803016853582722,0.35247602217501,0.667252844575171,"hetero",TRUE,26,150,0.932692307692308,0.52
