"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"39","hetero","150",1.5,2.26082841466888,0.0220424261936932,0.0220424261936932,0.148466919526517,1.9698385995013,2.55181822983646,"homo",TRUE,7,150,1.5,2
"40","homo","150",1.5,2.24823450216686,0.0213500445890487,0.0213500445890487,0.146116544542528,1.96185133731807,2.53461766701566,"homo",TRUE,7,150,1.5,2
"41","Naive","0",1,2.74321659601579,0.0373409892795444,0.0373409892795444,0.193238167243287,2.36447674778042,3.12195644425116,"homo",FALSE,7,150,1.5,2
"42","Naive","0",1,2.84210818525972,0.025203000919872,0.025203000919872,0.158754530391646,2.53095502330952,3.15326134720991,"homo",TRUE,7,150,1.5,2
"43","hetero","150",1.5,2.34036776017889,0.0621384594847213,0.0621384594847213,0.249275870241629,1.85179603229042,2.82893948806737,"homo",FALSE,8,150,1.5,2
"44","homo","150",1.5,2.32733077488493,0.0594727606548824,0.0594727606548824,0.243870376747325,1.84935361956395,2.8053079302059,"homo",FALSE,8,150,1.5,2
"45","hetero","150",1.5,2.23798925874842,0.0227309882236437,0.0227309882236437,0.150767994692653,1.94248941912949,2.53348909836734,"homo",TRUE,8,150,1.5,2
"46","homo","150",1.5,2.22552257143935,0.0218510272311959,0.0218510272311959,0.147820929611459,1.93579887323966,2.51524626963904,"homo",TRUE,8,150,1.5,2
"47","Naive","0",1,2.94209782775425,0.037288408076483,0.037288408076483,0.193102066473881,2.56362473212518,3.32057092338331,"homo",FALSE,8,150,1.5,2
"48","Naive","0",1,2.81339687237776,0.0259643879415948,0.0259643879415948,0.161134688821479,2.4975786856276,3.12921505912793,"homo",TRUE,8,150,1.5,2
"49","hetero","150",1.5,2.09204230641783,0.0620409930785499,0.0620409930785499,0.249080294440467,1.60385390005589,2.58023071277978,"homo",FALSE,9,150,1.5,2
"50","homo","150",1.5,2.08038861452924,0.0589932434008437,0.0589932434008437,0.242885247392351,1.60434227726413,2.55643495179435,"homo",FALSE,9,150,1.5,2
"51","hetero","150",1.5,2.13096025683832,0.0234461763956964,0.0234461763956964,0.15312144329158,1.83084774272603,2.43107277095061,"homo",TRUE,9,150,1.5,2
"52","homo","150",1.5,2.11908977306088,0.0223933967964997,0.0223933967964997,0.149644234090391,1.82579246374964,2.41238708237213,"homo",TRUE,9,150,1.5,2
"53","Naive","0",1,2.62992561682332,0.0378100633892589,0.0378100633892589,0.194448099474536,2.24881434499097,3.01103688865568,"homo",FALSE,9,150,1.5,2
"54","Naive","0",1,2.67884973009345,0.0263729040521967,0.0263729040521967,0.162397364671342,2.36055674415341,2.9971427160335,"homo",TRUE,9,150,1.5,2
"55","hetero","150",1.5,2.35931263973883,0.0665928654907445,0.0665928654907445,0.258055934810158,1.85353230151411,2.86509297796356,"homo",FALSE,10,150,1.5,2
"56","homo","150",1.5,2.34617012226295,0.0621809955410091,0.0621809955410091,0.249361174886968,1.8574312003419,2.834909044184,"homo",FALSE,10,150,1.5,2
"57","hetero","150",1.5,2.27457935764525,0.0245607738228718,0.0245607738228718,0.156718773039071,1.96741620678737,2.58174250850314,"homo",TRUE,10,150,1.5,2
"58","homo","150",1.5,2.26190884571113,0.0235387743901773,0.0235387743901773,0.153423513159415,1.96120428553707,2.56261340588519,"homo",TRUE,10,150,1.5,2
"59","Naive","0",1,2.96591361002092,0.0383526187047449,0.0383526187047449,0.195838246276729,2.58207770052305,3.3497495195188,"homo",FALSE,10,150,1.5,2
"60","Naive","0",1,2.85939462209615,0.0277145154053581,0.0277145154053581,0.166476771368735,2.53310614595092,3.18568309824138,"homo",TRUE,10,150,1.5,2
"61","hetero","150",1.5,1.83998700312269,0.0565466251953188,0.0565466251953188,0.237795343090059,1.37391669497483,2.30605731127055,"homo",FALSE,11,150,1.5,2
"62","homo","150",1.5,1.8297373817132,0.0552470312861546,0.0552470312861546,0.235046870402808,1.36905398104485,2.29042078238156,"homo",FALSE,11,150,1.5,2
"63","hetero","150",1.5,1.9215906023865,0.0231329207799312,0.0231329207799312,0.15209510439173,1.62348967555385,2.21969152921915,"homo",TRUE,11,150,1.5,2
"64","homo","150",1.5,1.91088640928891,0.022443096968227,0.022443096968227,0.149810203151277,1.61726380659578,2.20450901198204,"homo",TRUE,11,150,1.5,2
"65","Naive","0",1,2.31306457775231,0.0359187807160055,0.0359187807160055,0.189522507148902,1.94160728948073,2.68452186602389,"homo",FALSE,11,150,1.5,2
"66","Naive","0",1,2.41564921261869,0.0262926283952584,0.0262926283952584,0.162150018178409,2.09784101689649,2.73345740834089,"homo",TRUE,11,150,1.5,2
"67","hetero","150",1.5,1.75081372923664,0.0603765553034533,0.0603765553034533,0.245716412360781,1.26921841059912,2.23240904787416,"homo",FALSE,12,150,1.5,2
"68","homo","150",1.5,1.74106084627999,0.056759420505065,0.056759420505065,0.238242356656127,1.27411440764204,2.20800728491795,"homo",FALSE,12,150,1.5,2
"69","hetero","150",1.5,1.80968812954416,0.0216940204258095,0.0216940204258095,0.147288901230913,1.52100718780909,2.09836907127922,"homo",TRUE,12,150,1.5,2
"70","homo","150",1.5,1.79960728757865,0.0207110009706995,0.0207110009706995,0.143913171637274,1.51754265426866,2.08167192088863,"homo",TRUE,12,150,1.5,2
"71","Naive","0",1,2.20096403532567,0.0355440441109165,0.0355440441109165,0.188531281518258,1.8314495135907,2.57047855706063,"homo",FALSE,12,150,1.5,2
"72","Naive","0",1,2.27497558522065,0.0243627748094207,0.0243627748094207,0.156085793105653,1.9690530522352,2.5808981182061,"homo",TRUE,12,150,1.5,2
"73","hetero","150",1.5,1.93432819851802,0.058764267571539,0.058764267571539,0.242413422836977,1.45920662038847,2.40944977664758,"homo",FALSE,13,150,1.5,2
"74","homo","150",1.5,1.92355305082249,0.0562170494744917,0.0562170494744917,0.237101348529467,1.45884294701886,2.38826315462613,"homo",FALSE,13,150,1.5,2
"75","hetero","150",1.5,1.9371658817705,0.0227258551489672,0.0227258551489672,0.150750970640216,1.64169940868122,2.23263235485977,"homo",TRUE,13,150,1.5,2
"76","homo","150",1.5,1.9263749268008,0.0217936353717738,0.0217936353717738,0.147626675678123,1.6370319593143,2.2157178942873,"homo",TRUE,13,150,1.5,2
"77","Naive","0",1,2.43166176182014,0.0354318474159711,0.0354318474159711,0.188233491748868,2.06273089730814,2.80059262633214,"homo",FALSE,13,150,1.5,2
"78","Naive","0",1,2.43522903952538,0.0251923097979564,0.0251923097979564,0.158720854955977,2.12414188021626,2.7463161988345,"homo",TRUE,13,150,1.5,2
"79","hetero","150",1.5,2.00471618993163,0.0641008519770515,0.0641008519770515,0.253181460571369,1.5084896456585,2.50094273420476,"homo",FALSE,14,150,1.5,2
"80","homo","150",1.5,1.99354894693187,0.0611433582438708,0.0611433582438708,0.247271830671977,1.50890506442351,2.47819282944023,"homo",FALSE,14,150,1.5,2
"81","hetero","150",1.5,1.96227793180647,0.0244691833140255,0.0244691833140255,0.156426287157963,1.65568804274155,2.2688678208714,"homo",TRUE,14,150,1.5,2
"82","homo","150",1.5,1.95134709051951,0.0235582798465179,0.0235582798465179,0.153487067359168,1.65051796640287,2.25217621463615,"homo",TRUE,14,150,1.5,2
"83","Naive","0",1,2.52014715294608,0.03885031461784,0.03885031461784,0.197104831543623,2.13382878194174,2.90646552395041,"homo",FALSE,14,150,1.5,2
"84","Naive","0",1,2.46679762849606,0.027692089522141,0.027692089522141,0.166409403346509,2.1406411912481,2.79295406574401,"homo",TRUE,14,150,1.5,2
"85","hetero","150",1.5,2.09904927759112,0.0632756903230249,0.0632756903230249,0.251546596723201,1.60602700758002,2.59207154760221,"homo",FALSE,15,150,1.5,2
"86","homo","150",1.5,2.08735655346934,0.0600935699668978,0.0600935699668978,0.245139898765782,1.60689118071461,2.56782192622407,"homo",FALSE,15,150,1.5,2
"87","hetero","150",1.5,2.1682397490834,0.0241043965635202,0.0241043965635202,0.155255906694464,1.86394376357514,2.47253573459166,"homo",TRUE,15,150,1.5,2
"88","homo","150",1.5,2.15616160042507,0.022773014825453,0.022773014825453,0.150907305407833,1.86038871682173,2.45193448402841,"homo",TRUE,15,150,1.5,2
"89","Naive","0",1,2.63873414470463,0.037423898530452,0.037423898530452,0.193452574370185,2.25957406622251,3.01789422318675,"homo",FALSE,15,150,1.5,2
"90","Naive","0",1,2.72571412252794,0.0267090832459087,0.0267090832459087,0.16342913830131,2.40539889743296,3.04602934762292,"homo",TRUE,15,150,1.5,2
"91","hetero","150",1.5,1.8233754043202,0.0674822363234896,0.0674822363234896,0.259773432674493,1.31422883213785,2.33252197650254,"homo",FALSE,16,150,1.5,2
"92","homo","150",1.5,1.81321831758538,0.0629245515661091,0.0629245515661091,0.250847666056731,1.32156592650826,2.3048707086625,"homo",FALSE,16,150,1.5,2
"93","hetero","150",1.5,1.75698185687273,0.0277829959039839,0.0277829959039839,0.166682320310175,1.43029051220522,2.08367320154024,"homo",TRUE,16,150,1.5,2
"94","homo","150",1.5,1.74719461444888,0.0265994764016978,0.0265994764016978,0.163093459101516,1.42753730849586,2.06685192040191,"homo",TRUE,16,150,1.5,2
"95","Naive","0",1,2.2921819841771,0.0395246613959026,0.0395246613959026,0.198808101937277,1.90252526454527,2.68183870380893,"homo",FALSE,16,150,1.5,2
"96","Naive","0",1,2.20871804528437,0.031026599577933,0.031026599577933,0.1761436901451,1.86348275649599,2.55395333407275,"homo",TRUE,16,150,1.5,2
"97","hetero","150",1.5,1.82958101962864,0.0630027304306244,0.0630027304306244,0.251003447049287,1.33762330341663,2.32153873584065,"homo",FALSE,17,150,1.5,2
"98","homo","150",1.5,1.81938936460208,0.0598192987102487,0.0598192987102487,0.244579841177168,1.3400216845503,2.29875704465385,"homo",FALSE,17,150,1.5,2
"99","hetero","150",1.5,1.94023213500103,0.0272624592038882,0.0272624592038882,0.165113473720009,1.61661567314751,2.26384859685455,"homo",TRUE,17,150,1.5,2
"100","homo","150",1.5,1.92942409951136,0.0254068854649315,0.0254068854649315,0.159395374666053,1.61701490586363,2.24183329315909,"homo",TRUE,17,150,1.5,2
"101","Naive","0",1,2.29998312023336,0.0386457323934972,0.0386457323934972,0.196585178468513,1.9146832505407,2.68528298992603,"homo",FALSE,17,150,1.5,2
"102","Naive","0",1,2.43908365465143,0.0295624541131372,0.0295624541131372,0.171937355199902,2.10209263086255,2.77607467844031,"homo",TRUE,17,150,1.5,2
"103","hetero","150",1.5,1.76561600541241,0.0604352789577922,0.0604352789577922,0.245835878093073,1.28378653824221,2.24744547258261,"homo",FALSE,18,150,1.5,2
"104","homo","150",1.5,1.75578066658703,0.0571065870477517,0.0571065870477517,0.238969845477942,1.28740837605916,2.2241529571149,"homo",FALSE,18,150,1.5,2
"105","hetero","150",1.5,1.79767057251043,0.0231295775233352,0.0231295775233352,0.152084113316727,1.49959118778893,2.09574995723192,"homo",TRUE,18,150,1.5,2
"106","homo","150",1.5,1.78765667417531,0.0222737404338022,0.0222737404338022,0.149243895800807,1.49514401349328,2.08016933485734,"homo",TRUE,18,150,1.5,2
"107","Naive","0",1,2.21957211279262,0.0357651102454585,0.0357651102454585,0.189116657768316,1.84891027469013,2.5902339508951,"homo",FALSE,18,150,1.5,2
"108","Naive","0",1,2.25986820378879,0.0258370714649922,0.0258370714649922,0.160739141048446,1.94482527642793,2.57491113114964,"homo",TRUE,18,150,1.5,2
"109","hetero","150",1.5,1.75208196277087,0.0626644968510851,0.0626644968510851,0.250328777512864,1.26144657455171,2.24271735099002,"homo",FALSE,19,150,1.5,2
"110","homo","150",1.5,1.74232201513737,0.0591539567341924,0.0591539567341924,0.243215864478846,1.26562768029006,2.21901634998468,"homo",FALSE,19,150,1.5,2
"111","hetero","150",1.5,1.91598429441891,0.0260613402693239,0.0260613402693239,0.161435251012051,1.59957701660011,2.23239157223772,"homo",TRUE,19,150,1.5,2
"112","homo","150",1.5,1.90531133118005,0.0250797147046531,0.0250797147046531,0.158365762413007,1.59492014046633,2.21570252189377,"homo",TRUE,19,150,1.5,2
"113","Naive","0",1,2.20255834336119,0.038789305833272,0.038789305833272,0.196950008462229,1.81654342002036,2.58857326670202,"homo",FALSE,19,150,1.5,2
"114","Naive","0",1,2.40860147133041,0.0297415124277037,0.0297415124277037,0.172457277108575,2.07059141932576,2.74661152333506,"homo",TRUE,19,150,1.5,2
"115","hetero","150",1.5,2.27129322610776,0.0655420597280531,0.0655420597280531,0.256011835132779,1.76951924963151,2.77306720258401,"homo",FALSE,20,150,1.5,2
"116","homo","150",1.5,2.25864101952259,0.0628302380015708,0.0628302380015708,0.250659605843404,1.76735721969051,2.74992481935467,"homo",FALSE,20,150,1.5,2
"117","hetero","150",1.5,2.17994859128838,0.0227575670613938,0.0227575670613938,0.150856113768696,1.88427604145406,2.4756211411227,"homo",TRUE,20,150,1.5,2
"118","homo","150",1.5,2.16780521869122,0.0220299870450818,0.0220299870450818,0.148425021627358,1.87689752189702,2.45871291548542,"homo",TRUE,20,150,1.5,2
"119","Naive","0",1,2.85526359592895,0.0391072722979454,0.0391072722979454,0.197755587273648,2.46766976713103,3.24285742472687,"homo",FALSE,20,150,1.5,2
"120","Naive","0",1,2.74043341571037,0.0259859524510531,0.0259859524510531,0.161201589480542,2.4244841060779,3.05638272534285,"homo",TRUE,20,150,1.5,2
"121","hetero","150",1.5,2.13674749913402,0.0737068996297893,0.0737068996297893,0.271490146469056,1.60463658989716,2.66885840837087,"homo",FALSE,21,150,1.5,2
"122","homo","150",1.5,2.12484477760575,0.0710152310640883,0.0710152310640883,0.266486830939332,1.60254018661045,2.64714936860106,"homo",FALSE,21,150,1.5,2
"123","hetero","150",1.5,2.03018354240546,0.026075441793837,0.026075441793837,0.161478920586673,1.71369067379318,2.34667641101774,"homo",TRUE,21,150,1.5,2
"124","homo","150",1.5,2.01887443388126,0.0252383836843092,0.0252383836843092,0.158865929904146,1.70750293289867,2.33024593486385,"homo",TRUE,21,150,1.5,2
"125","Naive","0",1,2.68612492558904,0.0443534702208149,0.0443534702208149,0.210602635835392,2.27335134430246,3.09889850687561,"homo",FALSE,21,150,1.5,2
"126","Naive","0",1,2.55216239587788,0.0299607174999628,0.0299607174999628,0.173091644801137,2.21290900604286,2.89141578571291,"homo",TRUE,21,150,1.5,2
"127","hetero","150",1.5,2.0302857730757,0.061553328541746,0.061553328541746,0.248099432771915,1.54401982025793,2.51655172589347,"homo",FALSE,22,150,1.5,2
"128","homo","150",1.5,2.01897609507701,0.0593583352972765,0.0593583352972765,0.243635660972027,1.54145897422223,2.4964932159318,"homo",FALSE,22,150,1.5,2
"129","hetero","150",1.5,2.01056973634902,0.0235079332791141,0.0235079332791141,0.153322970487511,1.71006223619081,2.31107723650724,"homo",TRUE,22,150,1.5,2
"130","homo","150",1.5,1.99936988625227,0.022685933120988,0.022685933120988,0.150618501921205,1.70416304708133,2.29457672542321,"homo",TRUE,22,150,1.5,2
"131","Naive","0",1,2.55229091099332,0.03785965192586,0.03785965192586,0.194575568676697,2.17092980411559,2.93365201787105,"homo",FALSE,22,150,1.5,2
"132","Naive","0",1,2.52750569996262,0.0266923819378115,0.0266923819378115,0.163378033828944,2.20729063779292,2.84772076213231,"homo",TRUE,22,150,1.5,2
"133","hetero","150",1.5,1.87219778778409,0.0631279596542306,0.0631279596542306,0.251252780391045,1.37975138720209,2.36464418836609,"homo",FALSE,23,150,1.5,2
"134","homo","150",1.5,1.86176873665715,0.0597077750468456,0.0597077750468456,0.244351744513612,1.38284811785094,2.34068935546337,"homo",FALSE,23,150,1.5,2
"135","hetero","150",1.5,1.81368628792764,0.0253585348286393,0.0253585348286393,0.159243633557638,1.50157450138738,2.1257980744679,"homo",TRUE,23,150,1.5,2
"136","homo","150",1.5,1.80358317427777,0.0243540193507219,0.0243540193507219,0.156057743642287,1.4977156172303,2.10945073132523,"homo",TRUE,23,150,1.5,2
"137","Naive","0",1,2.35355705128362,0.038262248105456,0.038262248105456,0.195607382543339,1.97017362638853,2.73694047617871,"homo",FALSE,23,150,1.5,2
"138","Naive","0",1,2.28000170688204,0.028865549463475,0.028865549463475,0.169898644678158,1.94700648229068,2.6129969314734,"homo",TRUE,23,150,1.5,2
"139","hetero","150",1.5,1.9639224230592,0.0671814904170102,0.0671814904170102,0.259193924344322,1.45591166633273,2.47193317978567,"homo",FALSE,24,150,1.5,2
"140","homo","150",1.5,1.95298242115712,0.0623818049382438,0.0623818049382438,0.249763498010105,1.46345496040457,2.44250988190967,"homo",FALSE,24,150,1.5,2
"141","hetero","150",1.5,1.89002015918344,0.0253260627997441,0.0253260627997441,0.159141643826322,1.57810826884335,2.20193204952353,"homo",TRUE,24,150,1.5,2
"142","homo","150",1.5,1.87949182879032,0.0240618031667686,0.0240618031667686,0.155118674461744,1.5754648135157,2.18351884406493,"homo",TRUE,24,150,1.5,2
"143","Naive","0",1,2.46886493356867,0.0394626260246108,0.0394626260246108,0.198652022452858,2.07951412410503,2.85821574303231,"homo",FALSE,24,150,1.5,2
"144","Naive","0",1,2.37596171822171,0.0281295259842799,0.0281295259842799,0.167718591647676,2.04723931905448,2.70468411738893,"homo",TRUE,24,150,1.5,2
"145","hetero","150",1.5,2.25162209541763,0.0689680994906788,0.0689680994906788,0.262617782129617,1.7369007007438,2.76634349009147,"homo",FALSE,25,150,1.5,2
"146","homo","150",1.5,2.23907946658596,0.0635200909185265,0.0635200909185265,0.25203192440349,1.7451059718008,2.73305296137112,"homo",FALSE,25,150,1.5,2
"147","hetero","150",1.5,2.2507130108979,0.0257228755318223,0.0257228755318223,0.160383526372949,1.93636707549339,2.56505894630241,"homo",TRUE,25,150,1.5,2
"148","homo","150",1.5,2.2381754461086,0.0246389907186062,0.0246389907186062,0.156968120070944,1.93052358404859,2.54582730816861,"homo",TRUE,25,150,1.5,2
"149","Naive","0",1,2.83053483668965,0.0399006335263959,0.0399006335263959,0.199751429347567,2.43902922930802,3.22204044407127,"homo",FALSE,25,150,1.5,2
"150","Naive","0",1,2.82939201818212,0.0291944321986708,0.0291944321986708,0.170863782583293,2.49450515805658,3.16427887830765,"homo",TRUE,25,150,1.5,2
"151","hetero","150",1.5,1.75166806636761,0.0577794209006483,0.0577794209006483,0.240373502908803,1.28054465782862,2.2227914749066,"homo",FALSE,26,150,1.5,2
"152","homo","150",1.5,1.74191042433814,0.0551238318614433,0.0551238318614433,0.234784649969804,1.28174096627448,2.20207988240179,"homo",FALSE,26,150,1.5,2
"153","hetero","150",1.5,1.91116051072871,0.025403552515223,0.025403552515223,0.159384919346916,1.59877180912993,2.22354921232748,"homo",TRUE,26,150,1.5,2
"154","homo","150",1.5,1.90051441830822,0.0243106198746582,0.0243106198746582,0.155918632224177,1.59491951463009,2.20610932198636,"homo",TRUE,26,150,1.5,2
"155","Naive","0",1,2.20203803038745,0.0362129182661017,0.0362129182661017,0.190296921325863,1.82906291821991,2.575013142555,"homo",FALSE,26,150,1.5,2
"156","Naive","0",1,2.40253744850546,0.0282243648891676,0.0282243648891676,0.168001085976156,2.07326137062857,2.73181352638234,"homo",TRUE,26,150,1.5,2
"157","hetero","150",1.5,1.86558513750607,0.0634924190749413,0.0634924190749413,0.251977020926396,1.37171925155864,2.3594510234535,"homo",FALSE,27,150,1.5,2
"158","homo","150",1.5,1.85519292205338,0.0597418417546244,0.0597418417546244,0.244421442910855,1.37613569689879,2.33425014720797,"homo",FALSE,27,150,1.5,2
"159","hetero","150",1.5,1.89272927660937,0.0241242692003338,0.0241242692003338,0.155319893124911,1.58830788000193,2.1971506732168,"homo",TRUE,27,150,1.5,2
"160","homo","150",1.5,1.88218585511618,0.0232143236095689,0.0232143236095689,0.15236247441404,1.58356089266926,2.18081081756311,"homo",TRUE,27,150,1.5,2
"161","Naive","0",1,2.34524422782498,0.0370738341118097,0.0370738341118097,0.192545667600727,1.96786165394833,2.72262680170162,"homo",FALSE,27,150,1.5,2
"162","Naive","0",1,2.37936737464441,0.0270625950971971,0.0270625950971971,0.164507127800582,2.05693932895515,2.70179542033368,"homo",TRUE,27,150,1.5,2
"163","hetero","150",1.5,1.75455981424891,0.0545138761387043,0.0545138761387043,0.233482068130947,1.29694336967633,2.2121762588215,"homo",FALSE,28,150,1.5,2
"164","homo","150",1.5,1.74478606377903,0.0538158177123671,0.0538158177123671,0.231982365089175,1.29010898315582,2.19946314440223,"homo",FALSE,28,150,1.5,2
"165","hetero","150",1.5,1.93483936905261,0.024264900336843,0.024264900336843,0.155771949775443,1.62953195769116,2.24014678041406,"homo",TRUE,28,150,1.5,2
"166","homo","150",1.5,1.92406137388889,0.0230954298392385,0.0230954298392385,0.15197180606691,1.62620210733224,2.22192064044554,"homo",TRUE,28,150,1.5,2
"167","Naive","0",1,2.20567327323465,0.0350538004588965,0.0350538004588965,0.187226601899667,1.83871587656348,2.57263066990581,"homo",FALSE,28,150,1.5,2
"168","Naive","0",1,2.43230435899867,0.027116154633217,0.027116154633217,0.164669835225572,2.1095574126164,2.75505130538094,"homo",TRUE,28,150,1.5,2
"169","hetero","150",1.5,2.00015794367581,0.0658634138151434,0.0658634138151434,0.256638683395827,1.49715536718021,2.5031605201714,"homo",FALSE,29,150,1.5,2
"170","homo","150",1.5,1.98901609232193,0.0622995383700622,0.0622995383700622,0.249598754744614,1.49981152243644,2.47822066220742,"homo",FALSE,29,150,1.5,2
